Type Objet,Commune,geo_shape,geo,Adresse
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.349514546897436, 48.828703452699], ""type"": ""Point""}","48.828703452699, 2.349514546897436",2  RUE JONAS
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3600854852090825, 48.827667088317185], ""type"": ""Point""}","48.827667088317185, 2.3600854852090825",PARC DE CHOISY
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.360803080883775, 48.827975737961594], ""type"": ""Point""}","48.827975737961594, 2.360803080883775",PARC DE CHOISY
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3778242235399563, 48.831999656236654], ""type"": ""Point""}","48.831999656236654, 2.3778242235399563",SQUARE GEORGES DUHAMEL
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2551798162879235, 48.83558102725833], ""type"": ""Point""}","48.83558102725833, 2.2551798162879235",AVENUE EDOUARD VAILLANT
FONTAINE_BOIS,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.348304998008216, 48.858049250580905], ""type"": ""Point""}","48.858049250580905, 2.348304998008216",SQUARE DE LA TOUR SAINT JACQUES
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3142583022546437, 48.8916471119153], ""type"": ""Point""}","48.8916471119153, 2.3142583022546437",PARC CLICHY BATIGNOLLES MARTIN LUTHER KING
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3586652152654852, 48.88473787757384], ""type"": ""Point""}","48.88473787757384, 2.3586652152654852",SQUARE DE JESSAINT
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.343363013290564, 48.89608485518903], ""type"": ""Point""}","48.89608485518903, 2.343363013290564",SQUARE SAINTE HELENE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2490807174226846, 48.86520686806518], ""type"": ""Point""}","48.86520686806518, 2.2490807174226846",ROUTE DE SURESNES
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.3127954524974497, 48.86865993606327], ""type"": ""Point""}","48.86865993606327, 2.3127954524974497",JARDIN DES CHAMPS ELYSEES
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.36826162982835, 48.86746395987591], ""type"": ""Point""}","48.86746395987591, 2.36826162982835",13F BOULEVARD JULES FERRY
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.30994391026833, 48.87840662020553], ""type"": ""Point""}","48.87840662020553, 2.30994391026833",PARC MONCEAU
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.308477241351894, 48.87840429141565], ""type"": ""Point""}","48.87840429141565, 2.308477241351894",PARC MONCEAU
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4009351734253896, 48.860019794570775], ""type"": ""Point""}","48.860019794570775, 2.4009351734253896",SQUARE HENRI KARCHER
FONTAINE_BOIS,PARIS 9EME ARRONDISSEMENT,"{""coordinates"": [2.3445788515739237, 48.88175842465753], ""type"": ""Point""}","48.88175842465753, 2.3445788515739237",SQUARE D ANVERS
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.408816073541932, 48.878293913010644], ""type"": ""Point""}","48.878293913010644, 2.408816073541932",AVENUE RENE FONCK
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2596277389520405, 48.841414215782926], ""type"": ""Point""}","48.841414215782926, 2.2596277389520405",RUE CLAUDE LORRAIN
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.440694560588852, 48.839338985060444], ""type"": ""Point""}","48.839338985060444, 2.440694560588852",PARC FLORAL
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.400637050000681, 48.87482135538641], ""type"": ""Point""}","48.87482135538641, 2.400637050000681",CHEMIN DU TELEGRAPHE
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3317364414643853, 48.88540029435863], ""type"": ""Point""}","48.88540029435863, 2.3317364414643853",AVENUE DES POLONAIS
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3288568351193746, 48.88704433321577], ""type"": ""Point""}","48.88704433321577, 2.3288568351193746",AVENUE RACHEL
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3188630466258258, 48.89799760011056], ""type"": ""Point""}","48.89799760011056, 2.3188630466258258",RUE SAINT JUST
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.280286008634233, 48.84104230347415], ""type"": ""Point""}","48.84104230347415, 2.280286008634233",RUE SAINT CHARLES
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.325224774168528, 48.83711971448151], ""type"": ""Point""}","48.83711971448151, 2.325224774168528",AVENUE PRINCIPALE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3911368126123302, 48.863213867273664], ""type"": ""Point""}","48.863213867273664, 2.3911368126123302",AVENUE DE LA CHAPELLE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3908168745355236, 48.860158867999225], ""type"": ""Point""}","48.860158867999225, 2.3908168745355236",AVENUE DE LA CONSERVATION
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3158585399870737, 48.8361832583353], ""type"": ""Point""}","48.8361832583353, 2.3158585399870737",SQUARE DU CARDINAL WYSZYNSKI
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.365417765729346, 48.824557947115736], ""type"": ""Point""}","48.824557947115736, 2.365417765729346",42  RUE DU JAVELOT
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.377065049718175, 48.874554311814244], ""type"": ""Point""}","48.874554311814244, 2.377065049718175",RUE REBEVAL
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.373555268202458, 48.831946285296894], ""type"": ""Point""}","48.831946285296894, 2.373555268202458",AVENUE DE FRANCE
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3621952963470267, 48.89700286481644], ""type"": ""Point""}","48.89700286481644, 2.3621952963470267",RUE DU PRE
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.316419749744657, 48.88679173139405], ""type"": ""Point""}","48.88679173139405, 2.316419749744657",SQUARE DES BATIGNOLLES
FONTNE_WALLACE,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.349348876804875, 48.88730068705364], ""type"": ""Point""}","48.88730068705364, 2.349348876804875",1 RUE CUSTINE
FONTNE_WALLACE,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3379322488574927, 48.88604612024835], ""type"": ""Point""}","48.88604612024835, 2.3379322488574927",PLACE EMILE GOUDEAU
FONTNE_WALLACE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.405200767701637, 48.86491377873201], ""type"": ""Point""}","48.86491377873201, 2.405200767701637",RUE DE LA PY
FONTNE_WALLACE,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.340650988099219, 48.856095833361145], ""type"": ""Point""}","48.856095833361145, 2.340650988099219",57F QUAI DES GRANDS AUGUSTINS
FONTNE_WALLACE,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3542452396711937, 48.82327820341948], ""type"": ""Point""}","48.82327820341948, 2.3542452396711937",PLACE JEAN DELAY
FONTNE_WALLACE,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3254595291943825, 48.83193350227298], ""type"": ""Point""}","48.83193350227298, 2.3254595291943825",180F  AVENUE DU MAINE
FONTNE_WALLACE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3559490019874785, 48.85511279053714], ""type"": ""Point""}","48.85511279053714, 2.3559490019874785",9 ALLEE DES JUSTES DE FRANCE
FONTNE_WALLACE,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4052307909605015, 48.84480668083481], ""type"": ""Point""}","48.84480668083481, 2.4052307909605015",82F  AVENUE DE SAINT MANDE
FTNE_MILLENAIRE,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3754390284393905, 48.8354848548698], ""type"": ""Point""}","48.8354848548698, 2.3754390284393905",63F QUAI FRANCOIS MAURIAC
FTNE_PETILLANTE,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3121398126938164, 48.89243363400596], ""type"": ""Point""}","48.89243363400596, 2.3121398126938164",RUE GILBERT CESBRON
FTNE_PETILLANTE,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2712699645025367, 48.858557494875406], ""type"": ""Point""}","48.858557494875406, 2.2712699645025367",CHAUSSEE CHAUSSEE DE LA MUETTE
FTNE_POING_EAU,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.411151575981659, 48.85154546583387], ""type"": ""Point""}","48.85154546583387, 2.411151575981659",50  BOULEVARD DAVOUT
FONTNE_WALLACE,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3861144131042353, 48.842260647598636], ""type"": ""Point""}","48.842260647598636, 2.3861144131042353",122F  AVENUE DAUMESNIL
FONTNE_WALLACE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.385880494006863, 48.87142330631141], ""type"": ""Point""}","48.87142330631141, 2.385880494006863",1F RUE DES ENVIERGES
FONTNE_WALLACE,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3721302439803704, 48.862199113774004], ""type"": ""Point""}","48.862199113774004, 2.3721302439803704",89F BOULEVARD RICHARD LENOIR
FONTNE_WALLACE,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.29143017339468, 48.841551659960714], ""type"": ""Point""}","48.841551659960714, 2.29143017339468",14  RUE DES FRERES MORANE
FONTNE_WALLACE,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.332998067299811, 48.85065629948049], ""type"": ""Point""}","48.85065629948049, 2.332998067299811",78F  RUE BONAPARTE
FONTNE_WALLACE,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.299710203689517, 48.84121083950075], ""type"": ""Point""}","48.84121083950075, 2.299710203689517",154F  RUE PECLET
FONTNE_WALLACE,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.326095119956839, 48.88331088238374], ""type"": ""Point""}","48.88331088238374, 2.326095119956839",12F  BOULEVARD DES BATIGNOLLES
FONTNE_WALLACE,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.4052882660802366, 48.877788908973365], ""type"": ""Point""}","48.877788908973365, 2.4052882660802366",19F BOULEVARD SERURIER
FTNE_POING_EAU,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.410778593697449, 48.853917075708694], ""type"": ""Point""}","48.853917075708694, 2.410778593697449",74  BOULEVARD DAVOUT
BORNE_FONTAINE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.348125395127637, 48.85565831898219], ""type"": ""Point""}","48.85565831898219, 2.348125395127637",19 QUAI DE LA CORSE-PASQUALE PAOLI
BORNE_FONTAINE,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.339447115516463, 48.88708521957861], ""type"": ""Point""}","48.88708521957861, 2.339447115516463",20  RUE NORVINS
BORNE_FONTAINE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.409955396358809, 48.86083901109622], ""type"": ""Point""}","48.86083901109622, 2.409955396358809",RUE SERPOLLET
FONTAINE_2EN1,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3607031741650353, 48.85207523868118], ""type"": ""Point""}","48.85207523868118, 2.3607031741650353",QUAI DES CELESTINS
FONTAINE_2EN1,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.292089966593365, 48.85774929159559], ""type"": ""Point""}","48.85774929159559, 2.292089966593365",67 QUAI JACQUES CHIRAC
FONTAINE_2EN1,PARIS 2EME ARRONDISSEMENT,"{""coordinates"": [2.3440176471098164, 48.86699339607715], ""type"": ""Point""}","48.86699339607715, 2.3440176471098164",92  RUE MONTMARTRE
FONTAINE_2EN1,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4079268493314174, 48.85746019926778], ""type"": ""Point""}","48.85746019926778, 2.4079268493314174",RUE SAINT BLAISE
FONTAINE_2EN1,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.308531934038833, 48.826310767740914], ""type"": ""Point""}","48.826310767740914, 2.308531934038833",RUE PREVOST PARADOL
FONTAINE_2EN1,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.358321706958586, 48.818563259495996], ""type"": ""Point""}","48.818563259495996, 2.358321706958586",RUE DU DOCTEUR BOURNEVILLE
FONTAINE_2EN1,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.372436004598818, 48.87184682172779], ""type"": ""Point""}","48.87184682172779, 2.372436004598818",2  RUE DU BUISSON SAINT LOUIS
FONTAINE_ALBIEN,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.35271045253488, 48.82767371906977], ""type"": ""Point""}","48.82767371906977, 2.35271045253488",RUE DU MOULIN DES PRES
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.419160979757776, 48.82428093707708], ""type"": ""Point""}","48.82428093707708, 2.419160979757776",AVENUE DE GRAVELLE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4327248525164364, 48.83980572778164], ""type"": ""Point""}","48.83980572778164, 2.4327248525164364",AVENUE DAUMESNIL
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.331078359368952, 48.899502090354275], ""type"": ""Point""}","48.899502090354275, 2.331078359368952",AVENUE DE LA PTE DE SAINT OUEN
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3523363026929096, 48.89416257245235], ""type"": ""Point""}","48.89416257245235, 2.3523363026929096",37F RUE BOINOD
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3602630768611186, 48.82053212824994], ""type"": ""Point""}","48.82053212824994, 2.3602630768611186",RUE TAGORE
FONTAINE_BOIS,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.35028817759944, 48.83959742754409], ""type"": ""Point""}","48.83959742754409, 2.35028817759944",49F RUE CENSIER
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3435285823209564, 48.88811785602117], ""type"": ""Point""}","48.88811785602117, 2.3435285823209564",7 RUE DE LA BONNE
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3633769111831544, 48.87366321720342], ""type"": ""Point""}","48.87366321720342, 2.3633769111831544",91F QUAI DE VALMY
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3579555763961992, 48.874649380573665], ""type"": ""Point""}","48.874649380573665, 2.3579555763961992",SQUARE SAINT LAURENT
FONTAINE_BOIS,PARIS 9EME ARRONDISSEMENT,"{""coordinates"": [2.3368817136003406, 48.878575609824885], ""type"": ""Point""}","48.878575609824885, 2.3368817136003406",SQUARE ALEX BISCARRE
FONTAINE_BOIS,PARIS 9EME ARRONDISSEMENT,"{""coordinates"": [2.346643986615362, 48.87691233022115], ""type"": ""Point""}","48.87691233022115, 2.346643986615362",SQUARE MONTHOLON
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.353827648696391, 48.826921641792744], ""type"": ""Point""}","48.826921641792744, 2.353827648696391",RUE DU MOULINET
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3855302327281223, 48.8711202805833], ""type"": ""Point""}","48.8711202805833, 2.3855302327281223",PARC DE BELLEVILLE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.288739345692438, 48.86051165524459], ""type"": ""Point""}","48.86051165524459, 2.288739345692438",JARDIN SUD DU TROCADERO
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3396333015225816, 48.823787869217114], ""type"": ""Point""}","48.823787869217114, 2.3396333015225816",PARC MONTSOURIS
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.337733649585114, 48.82241183136335], ""type"": ""Point""}","48.82241183136335, 2.337733649585114",RUE DE LA CITE UNIVERSITAIRE
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.336677822131896, 48.823896236776434], ""type"": ""Point""}","48.823896236776434, 2.336677822131896",PARC MONTSOURIS
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.390791008594914, 48.85425570924949], ""type"": ""Point""}","48.85425570924949, 2.390791008594914",JARDIN EMILE GALLE
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.311238623648795, 48.88035328331217], ""type"": ""Point""}","48.88035328331217, 2.311238623648795",PARC MONCEAU
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.410452533551002, 48.85225434810356], ""type"": ""Point""}","48.85225434810356, 2.410452533551002",JARDIN DE LA GARE DE CHARONNE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2378477620573807, 48.85096692496152], ""type"": ""Point""}","48.85096692496152, 2.2378477620573807",ALLEE DE L ESPERANCE
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.3071862484473633, 48.87839209746529], ""type"": ""Point""}","48.87839209746529, 2.3071862484473633",PARC MONCEAU
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3549439732844992, 48.875633786395625], ""type"": ""Point""}","48.875633786395625, 2.3549439732844992",SQUARE ALBAN SATRAGNE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4564198628773166, 48.8412946032443], ""type"": ""Point""}","48.8412946032443, 2.4564198628773166",ROUTE DU GRAND MARECHAL
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4004442129784187, 48.8752405404582], ""type"": ""Point""}","48.8752405404582, 2.4004442129784187",AVENUE CENTRALE
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3317403993040466, 48.886367896715306], ""type"": ""Point""}","48.886367896715306, 2.3317403993040466",RUE CAULAINCOURT
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2610750006189666, 48.86733707274687], ""type"": ""Point""}","48.86733707274687, 2.2610750006189666",SQUARE DE LA PHOTO HIPPIQUE
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.311840896860082, 48.89287328314318], ""type"": ""Point""}","48.89287328314318, 2.311840896860082",ALLEE COLETTE HEILBRONNER
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.37881616834712, 48.878965852121674], ""type"": ""Point""}","48.878965852121674, 2.37881616834712",AVENUE DES MARNES
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.381360971206224, 48.89959613729076], ""type"": ""Point""}","48.89959613729076, 2.381360971206224",7 QUAI DU LOT
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3235232173778844, 48.84096523130698], ""type"": ""Point""}","48.84096523130698, 2.3235232173778844",12  RUE JOLIVET
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.413703176653234, 48.847763819122854], ""type"": ""Point""}","48.847763819122854, 2.413703176653234",26  RUE LOUIS DELAPORTE
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3885470395280985, 48.899834512837984], ""type"": ""Point""}","48.899834512837984, 2.3885470395280985",22  RUE DU CHEMIN DE FER
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.405532103273849, 48.87188142889551], ""type"": ""Point""}","48.87188142889551, 2.405532103273849",48T  RUE SAINT FARGEAU
BORNE_FONTAINE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3476479088307265, 48.85528123091696], ""type"": ""Point""}","48.85528123091696, 2.3476479088307265",PLACE LOUIS LEPINE
BORNE_FONTAINE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.399949237879195, 48.863164985771036], ""type"": ""Point""}","48.863164985771036, 2.399949237879195",66F  RUE STENDHAL
BORNE_FONTAINE,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.369099580005373, 48.85219219688049], ""type"": ""Point""}","48.85219219688049, 2.369099580005373",52F  BOULEVARD DE LA BASTILLE
FONTAINE_2EN1,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.327159864668665, 48.892843856992144], ""type"": ""Point""}","48.892843856992144, 2.327159864668665",72  RUE GUY MOQUET
FONTAINE_2EN1,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.364155657858572, 48.87222118949761], ""type"": ""Point""}","48.87222118949761, 2.364155657858572",77 QUAI DE VALMY
FONTAINE_2EN1,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.326687167873766, 48.83281555201198], ""type"": ""Point""}","48.83281555201198, 2.326687167873766",1 PLACE FERDINAND BRUNOT
FONTAINE_ARCEAU,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.363237386574545, 48.86804406870012], ""type"": ""Point""}","48.86804406870012, 2.363237386574545",12F  PLACE DE LA REPUBLIQUE
FONTAINE_ARCEAU,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2596352955052263, 48.837081486584836], ""type"": ""Point""}","48.837081486584836, 2.2596352955052263",128  BOULEVARD MURAT
FONTAINE_ARCEAU,PARIS 1ER ARRONDISSEMENT,"{""coordinates"": [2.3313034503184493, 48.86655789154497], ""type"": ""Point""}","48.86655789154497, 2.3313034503184493",PLACE DU MARCHE SAINT HONORE
FONTAINE_ARCEAU,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.398123549594638, 48.864653758812004], ""type"": ""Point""}","48.864653758812004, 2.398123549594638",PLACE GAMBETTA
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.413781122249011, 48.82847706672965], ""type"": ""Point""}","48.82847706672965, 2.413781122249011",ROUTE CEINTURE LAC DAUMESNIL
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.262373075857603, 48.86836819588578], ""type"": ""Point""}","48.86836819588578, 2.262373075857603",CHEMIN CEINTURE LAC INFERIEUR
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.42840677232719, 48.84031707612369], ""type"": ""Point""}","48.84031707612369, 2.42840677232719",ROUTE DE LA TOURELLE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4256460591297606, 48.827175619828914], ""type"": ""Point""}","48.827175619828914, 2.4256460591297606",ROUTE SAINT LOUIS
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4493098294490685, 48.83515372879672], ""type"": ""Point""}","48.83515372879672, 2.4493098294490685",ROUTE DU CHAMP DE MANOEUVRE
