route_id;route_long_name;stop_id;stop_name;OperatorName;ArRTown;Pointgeo;Nom_commune;ArRAccessibility;latitude;longitude
IDFM:C01097;61;IDFM:25745;Nationale;RATP;Paris 13e;48.83294487943022,2.3623159269572263;Paris;true;48.83294487943022;2.3623159269572263
IDFM:C01098;62;IDFM:23601;Labrouste;RATP;Paris 15e;48.83410600956002,2.3074945586341857;Paris;true;48.83410600956002;2.3074945586341857
IDFM:C01098;62;IDFM:23615;Boucicaut;RATP;Paris 15e;48.84090174530003,2.2885059916231723;Paris;true;48.84090174530003;2.2885059916231723
IDFM:C01098;62;IDFM:26775;Michel-Ange - Molitor;RATP;Paris 16e;48.8455088789364,2.262171148807238;Paris;true;48.8455088789364;2.262171148807238
IDFM:C01099;63;IDFM:427372;Gare de Lyon;RATP;Paris 12e;48.84369817525135,2.373643749906598;Paris;true;48.84369817525135;2.373643749906598
IDFM:C01099;63;IDFM:22643;Saint-Germain - Odéon;RATP;Paris 6e;48.85164793410748,2.3400777984223984;Paris;true;48.85164793410748;2.3400777984223984
IDFM:C01099;63;IDFM:420591;Fondation L. Vuitton;RATP;Paris 16e;48.87613130972058,2.2635234692118047;Paris;true;48.87613130972058;2.2635234692118047
IDFM:C01099;63;IDFM:25315;Victor Hugo - Henri Martin;RATP;Paris 16e;48.86395606761552,2.2726650296603372;Paris;true;48.86395606761552;2.272665029660337
IDFM:C01099;63;IDFM:25318;Pompe - Mairie du 16e;RATP;Paris 16e;48.86383463833443,2.2778602580804064;Paris;true;48.86383463833443;2.2778602580804064
IDFM:C01099;63;IDFM:28414;Assemblée Nationale;RATP;Paris 7e;48.861536470638704,2.320024552590141;Paris;true;48.861536470638704;2.320024552590141
IDFM:C01100;64;IDFM:36676;Pelleport - Gambetta;RATP;Paris 20e;48.86806722397118,2.401106026091062;Paris;true;48.86806722397118;2.401106026091062
IDFM:C01100;64;IDFM:26779;Choisy - Tolbiac;RATP;Paris 13e;48.826289427533915,2.3606129322150053;Paris;true;48.82628942753392;2.3606129322150053
IDFM:C01102;66;IDFM:41653;Square des Batignolles;RATP;Paris 17e;48.88634283528779,2.317314126061977;Paris;true;48.88634283528779;2.317314126061977
IDFM:C01102;66;IDFM:27971;La Jonquière;RATP;Paris 17e;48.894556416906035,2.320957231969945;Paris;true;48.89455641690604;2.320957231969945
IDFM:C01102;66;IDFM:27899;Epinettes - Pouchet;RATP;Paris 17e;48.89720260637417,2.3245236728825653;Paris;true;48.89720260637417;2.3245236728825653
IDFM:C01102;66;IDFM:412999;Bois le Prêtre;RATP;Paris 17e;48.899322853735136,2.320963262265342;Paris;true;48.899322853735136;2.320963262265342
IDFM:C01103;67;IDFM:37724;Institut du Monde Arabe;RATP;Paris 5e;48.84904305187151,2.355523309872848;Paris;true;48.84904305187151;2.355523309872848
IDFM:C01103;67;IDFM:19916;Bobillot - Tolbiac;RATP;Paris 13e;48.8260924071602,2.350753504013909;Paris;true;48.8260924071602;2.350753504013909
IDFM:C01103;67;IDFM:37561;Institut du Monde Arabe;RATP;Paris 5e;48.8490901446888,2.355917920414863;Paris;true;48.8490901446888;2.355917920414863
IDFM:C01104;68;IDFM:491488;Moncey;RATP;Paris 9e;48.87972202043852,2.331349933957014;Paris;true;48.87972202043852;2.331349933957014
IDFM:C01105;69;IDFM:39788;Pont Neuf - Quai du Louvre;RATP;Paris 1er;48.85860696025254,2.3413526400734637;Paris;true;48.85860696025254;2.341352640073464
IDFM:C01106;70;IDFM:37368;Pont de Grenelle - Place Fernand Forest;RATP;Paris 15e;48.848805719085796,2.282238503579545;Paris;true;48.8488057190858;2.282238503579545
IDFM:C01107;72;IDFM:25527;Le Notre;RATP;Paris 16e;48.85871076400007,2.2887807310209394;Paris;true;48.85871076400007;2.28878073102094
IDFM:C01107;72;IDFM:39798;Gare de Lyon;RATP;Paris 12e;48.84388545907397,2.3733417280024134;Paris;true;48.84388545907397;2.3733417280024134
IDFM:C01109;74;IDFM:427506;Ganneron;RATP;Paris 17e;48.88604210121807,2.3261412480860266;Paris;true;48.88604210121807;2.326141248086026
IDFM:C01110;75;IDFM:24838;Marseillaise - Cheminets;RATP;Paris 19e;48.886326264379456,2.3980458887928036;Paris;true;48.886326264379456;2.398045888792804
IDFM:C01111;76;IDFM:37546;Rue de Jouy;RATP;Paris 4e;48.8554693797941,2.3581151095041317;Paris;true;48.8554693797941;2.358115109504132
IDFM:C01112;80;IDFM:25939;Lamarck - Caulaincourt;RATP;Paris 18e;48.88957790366384,2.339310683912771;Paris;true;48.88957790366384;2.339310683912771
IDFM:C01114;82;IDFM:39759;Observatoire - Port Royal;RATP;Paris 6e;48.83999913406338,2.3364511668342867;Paris;true;48.83999913406338;2.3364511668342867
IDFM:C01115;83;IDFM:37730;Rennes - d'Assas;RATP;Paris 6e;48.84984509800461,2.3280266008979065;Paris;true;48.84984509800461;2.3280266008979065
IDFM:C01212;191;IDFM:8177;Pont de la Vallée;RATP;Paris 14e;48.82497617592906,2.304196927447102;Paris;true;48.82497617592906;2.304196927447102
IDFM:C01229;215;IDFM:25309;Pierre Bourdan;RATP;Paris 12e;48.84776341189988,2.3910919050378334;Paris;true;48.84776341189988;2.3910919050378334
IDFM:C01117;85;IDFM:488330;Mairie du 18e - Jules Joffrin;RATP;Paris 18e;48.89272704657402,2.3444943768757653;Paris;true;48.89272704657402;2.3444943768757653
IDFM:C01118;86;IDFM:26358;Saint-François-Xavier;RATP;Paris 7e;48.85059318618203,2.3140484729004585;Paris;true;48.85059318618203;2.3140484729004585
IDFM:C01118;86;IDFM:24979;Hôpital Saint-Antoine;RATP;Paris 12e;48.8502375930367,2.382504861079883;Paris;true;48.8502375930367;2.382504861079883
IDFM:C01118;86;IDFM:26781;Eglise Saint-Sulpice;RATP;Paris 6e;48.8513415872505,2.333485745902661;Paris;true;48.8513415872505;2.333485745902661
IDFM:C01118;86;IDFM:26350;Saint-François-Xavier;RATP;Paris 7e;48.85184827601642,2.314917779036741;Paris;true;48.85184827601642;2.314917779036741
IDFM:C01120;88;IDFM:22747;Pasteur - Falguiere;RATP;Paris 15e;48.84109443622549,2.3137919788937333;Paris;true;48.84109443622549;2.3137919788937333
IDFM:C01121;89;IDFM:23326;Morillons - Dantzig;RATP;Paris 15e;48.83315042947336,2.2993877945689074;Paris;true;48.83315042947336;2.2993877945689074
IDFM:C01121;89;IDFM:27131;Musée du Luxembourg;RATP;Paris 6e;48.8487594742244,2.333314362195837;Paris;true;48.8487594742244;2.333314362195837
IDFM:C01121;89;IDFM:24013;Bibliothèque Rue Mann;RATP;Paris 13e;48.82872037119683,2.37816911925068;Paris;true;48.82872037119683;2.37816911925068
IDFM:C01121;89;IDFM:37564;Vincent Auriol;RATP;Paris 13e;48.83667022404638,2.37118050041023;Paris;true;48.83667022404638;2.37118050041023
IDFM:C01121;89;IDFM:22322;Buffon - Jardin des Plantes;RATP;Paris 5e;48.841946720394496,2.358799420871498;Paris;true;48.841946720394496;2.358799420871498
IDFM:C01122;91;IDFM:463955;Gare de Lyon - Diderot;RATP;Paris 12e;48.84560404407179,2.3717812787155874;Paris;true;48.84560404407179;2.3717812787155874
IDFM:C01122;91;IDFM:37360;Montparnasse - Rue du Départ;RATP;Paris 15e;48.84294029630934,2.323646372257609;Paris;true;48.84294029630934;2.323646372257609
IDFM:C01072;20;IDFM:26664;Belleville;RATP;Paris 20e;48.87219151211492,2.3774729256794545;Paris;true;48.87219151211492;2.3774729256794545
IDFM:C01073;21;IDFM:22961;Glacière - Arago;RATP;Paris 13e;48.83529818018797,2.345107600954975;Paris;true;48.83529818018797;2.345107600954975
IDFM:C01073;21;IDFM:427506;Ganneron;RATP;Paris 17e;48.88604210121807,2.3261412480860266;Paris;true;48.88604210121807;2.326141248086026
IDFM:C01074;22;IDFM:28003;Charles de Gaulle - Etoile - Kléber;RATP;Paris 16e;48.87260243555443,2.2943035210704315;Paris;true;48.87260243555443;2.2943035210704315
IDFM:C01074;22;IDFM:39920;Scheffer;RATP;Paris 16e;48.86122622412631,2.283798476027189;Paris;true;48.86122622412631;2.283798476027189
IDFM:C01076;26;IDFM:36540;Châteaudun - Lamartine;RATP;Paris 9e;48.87669336932792,2.3414647810265294;Paris;true;48.87669336932792;2.341464781026529
IDFM:C01077;27;IDFM:29437;Opéra - 4 Septembre;RATP;Paris 2e;48.86986428798215,2.3327852239111295;Paris;true;48.86986428798215;2.332785223911129
