Geo Point;Geo Shape;nom_long;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;picto ligne;latitude;longitude
49.038762044753305,1.5815321023350182;"{""coordinates"": [1.581532102335018, 49.038762044753305], ""type"": ""Point""}";Bonnières;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;49.038762044753305;1.5815321023350182
48.85425170349276,2.132132445251102;"{""coordinates"": [2.132132445251102, 48.85425170349276], ""type"": ""Point""}";Bougival;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;48.85425170349276;2.132132445251102
48.34166354461878,2.3788154433118907;"{""coordinates"": [2.378815443311891, 48.34166354461878], ""type"": ""Point""}";Boigneville;RER D;D;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;48.34166354461878;2.3788154433118907
48.531501986486845,2.3705184977367075;"{""coordinates"": [2.370518497736708, 48.531501986486845], ""type"": ""Point""}";Ballancourt;RER D;D;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;48.531501986486845;2.3705184977367075
48.582724688073675,2.223448833583109;"{""coordinates"": [2.223448833583109, 48.582724688073675], ""type"": ""Point""}";Égly;RER C;C;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;48.58272468807368;2.223448833583109
49.04787620336899,2.0109997600036325;"{""coordinates"": [2.010999760003632, 49.04787620336899], ""type"": ""Point""}";Cergy Le Haut;RER A;A;RER;0;RER A;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;49.04787620336899;2.0109997600036325
49.04787620336899,2.0109997600036325;"{""coordinates"": [2.010999760003632, 49.04787620336899], ""type"": ""Point""}";Cergy Le Haut;TRAIN L;L;TRAIN;TRAIN L;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;49.04787620336899;2.0109997600036325
48.856457211541745,2.2898035182585;"{""coordinates"": [2.2898035182585, 48.856457211541745], ""type"": ""Point""}";Champ de Mars;RER C;C;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;48.85645721154175;2.2898035182585
48.81257171717767,2.188259860000294;"{""coordinates"": [2.188259860000294, 48.81257171717767], ""type"": ""Point""}";Chaville Rive Droite;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;48.81257171717767;2.188259860000294
48.87683695396951,2.3247380468366337;"{""coordinates"": [2.324738046836634, 48.87683695396951], ""type"": ""Point""}";Saint-Lazare;TRAIN L;L;TRAIN;TRAIN L;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;48.87683695396951;2.3247380468366337
48.89218707644951,2.237018056395014;"{""coordinates"": [2.237018056395014, 48.89218707644951], ""type"": ""Point""}";La Défense;TRAIN U;U;TRAIN;TRAIN U;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8;48.89218707644951;2.237018056395014
48.89168813894621,2.2385952173384713;"{""coordinates"": [2.238595217338471, 48.89168813894621], ""type"": ""Point""}";La Défense;RER A;A;RER;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;48.89168813894621;2.2385952173384718
49.014133684983044,2.078306591409993;"{""coordinates"": [2.078306591409993, 49.014133684983044], ""type"": ""Point""}";Neuville Université;RER A;A;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;49.01413368498304;2.078306591409993
49.014133684983044,2.078306591409993;"{""coordinates"": [2.078306591409993, 49.014133684983044], ""type"": ""Point""}";Neuville Université;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;49.01413368498304;2.078306591409993
48.80594060579477,2.1529930703695093;"{""coordinates"": [2.152993070369509, 48.80594060579477], ""type"": ""Point""}";Montreuil;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;48.80594060579477;2.1529930703695093
48.89807641113002,2.0948366282977533;"{""coordinates"": [2.094836628297753, 48.89807641113002], ""type"": ""Point""}";Saint-Germain-en-Laye;RER A;A;RER;0;RER A;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;48.89807641113002;2.0948366282977533
48.85211888263096,2.34402115205528;"{""coordinates"": [2.34402115205528, 48.85211888263096], ""type"": ""Point""}";Saint-Michel;RER B;B;RER;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;48.85211888263096;2.34402115205528
48.84734036417028,2.432434660260661;"{""coordinates"": [2.432434660260661, 48.84734036417028], ""type"": ""Point""}";Vincennes;RER A;A;RER;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;48.84734036417028;2.432434660260661
48.795138179363484,2.135156224100022;"{""coordinates"": [2.135156224100022, 48.795138179363484], ""type"": ""Point""}";Versailles-Chantiers;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;48.79513817936349;2.135156224100022
48.795138179363484,2.135156224100022;"{""coordinates"": [2.135156224100022, 48.795138179363484], ""type"": ""Point""}";Versailles-Chantiers;RER C;C;RER;0;RER C;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;48.79513817936349;2.135156224100022
48.968760793584806,3.322797562570164;"{""coordinates"": [3.322797562570164, 48.968760793584806], ""type"": ""Point""}";Nogent-l'Artaud-Charly;TRAIN P;P;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;48.968760793584806;3.322797562570164
48.87979369411629,2.355791907531139;"{""coordinates"": [2.355791907531139, 48.87979369411629], ""type"": ""Point""}";Gare du Nord;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.87979369411629;2.355791907531139
48.820350034190184,2.3385807496409954;"{""coordinates"": [2.338580749640995, 48.820350034190184], ""type"": ""Point""}";Cité Universitaire;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.82035003419018;2.3385807496409954
48.93615562725767,2.3464709021070975;"{""coordinates"": [2.346470902107098, 48.93615562725767], ""type"": ""Point""}";Saint-Denis;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.93615562725767;2.346470902107097
48.90101049575467,2.2135566086399585;"{""coordinates"": [2.213556608639959, 48.90101049575467], ""type"": ""Point""}";Nanterre-Université;RER A;A;RER;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;48.90101049575467;2.2135566086399585
48.84074501612618,2.2285369814916316;"{""coordinates"": [2.228536981491632, 48.84074501612618], ""type"": ""Point""}";Boulogne - Pont de Saint-Cloud;METRO 10;10;METRO;0;0;METRO 10;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.84074501612618;2.228536981491632
48.9063747711693,2.4491899044793364;"{""coordinates"": [2.449189904479336, 48.9063747711693], ""type"": ""Point""}";Bobigny Pablo Picasso;METRO 5;5;METRO;0;0;METRO 5;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.9063747711693;2.4491899044793364
48.82818847631351,2.3271646496078247;"{""coordinates"": [2.327164649607825, 48.82818847631351], ""type"": ""Point""}";Alésia;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.82818847631351;2.3271646496078247
48.86532271167806,2.356729869173701;"{""coordinates"": [2.356729869173701, 48.86532271167806], ""type"": ""Point""}";Arts et Métiers;METRO 11;11;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;48.86532271167806;2.356729869173701
48.789920466889434,2.45051152829059;"{""coordinates"": [2.45051152829059, 48.789920466889434], ""type"": ""Point""}";Créteil-Université;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.78992046688944;2.45051152829059
48.83904114371398,2.389620014061439;"{""coordinates"": [2.389620014061439, 48.83904114371398], ""type"": ""Point""}";Dugommier;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.83904114371398;2.389620014061439
48.89058718661181,2.320174757151551;"{""coordinates"": [2.320174757151551, 48.89058718661181], ""type"": ""Point""}";Brochant;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.89058718661181;2.320174757151551
48.87851411402383,2.3816145119289653;"{""coordinates"": [2.381614511928965, 48.87851411402383], ""type"": ""Point""}";Buttes-Chaumont;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;48.87851411402383;2.3816145119289653
48.84750708199681,2.302968297817314;"{""coordinates"": [2.302968297817314, 48.84750708199681], ""type"": ""Point""}";Cambronne;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.84750708199681;2.302968297817314
48.91900755521728,2.3426080144231554;"{""coordinates"": [2.342608014423155, 48.91900755521728], ""type"": ""Point""}";Carrefour Pleyel;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.91900755521728;2.342608014423156
48.86760214522151,2.3138941304816147;"{""coordinates"": [2.313894130481615, 48.86760214522151], ""type"": ""Point""}";Champs-Élysées – Clemenceau;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.86760214522151;2.3138941304816147
48.84479476371181,2.293951963648718;"{""coordinates"": [2.293951963648718, 48.84479476371181], ""type"": ""Point""}";Commerce;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.84479476371181;2.293951963648718
48.86681836985009,2.3220828486761693;"{""coordinates"": [2.322082848676169, 48.86681836985009], ""type"": ""Point""}";Concorde;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.86681836985009;2.3220828486761693
48.86995751270301,2.3710948397312004;"{""coordinates"": [2.3710948397312, 48.86995751270301], ""type"": ""Point""}";Goncourt;METRO 11;11;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;48.86995751270301;2.3710948397312004
48.916382309922106,2.2946851117025546;"{""coordinates"": [2.294685111702555, 48.916382309922106], ""type"": ""Point""}";Gabriel Péri;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.916382309922106;2.294685111702554
48.85017786279968,2.384092210055667;"{""coordinates"": [2.384092210055667, 48.85017786279968], ""type"": ""Point""}";Faidherbe Chaligny;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.85017786279968;2.384092210055667
48.84447014129587,2.317852783041332;"{""coordinates"": [2.317852783041332, 48.84447014129587], ""type"": ""Point""}";Falguière;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.84447014129587;2.317852783041332
48.84789565020843,2.2640820307462217;"{""coordinates"": [2.264082030746222, 48.84789565020843], ""type"": ""Point""}";Michel Ange-Auteuil;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.84789565020843;2.2640820307462217
48.88718394686579,2.3257796748068915;"{""coordinates"": [2.325779674806892, 48.88718394686579], ""type"": ""Point""}";La Fourche;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.88718394686579;2.3257796748068915
48.87497174554318,2.34057598204372;"{""coordinates"": [2.34057598204372, 48.87497174554318], ""type"": ""Point""}";Le Peletier;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.87497174554318;2.34057598204372
48.83593030287887,2.3525422662627022;"{""coordinates"": [2.352542266262702, 48.83593030287887], ""type"": ""Point""}";Les Gobelins;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.83593030287887;2.3525422662627022
48.869633173024916,2.326272274027749;"{""coordinates"": [2.326272274027749, 48.869633173024916], ""type"": ""Point""}";Madeleine;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.86963317302492;2.326272274027749
48.81052080428471,2.384289600960821;"{""coordinates"": [2.384289600960821, 48.81052080428471], ""type"": ""Point""}";Mairie d'Ivry;METRO 7;7;METRO;0;0;METRO 7;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.81052080428471;2.384289600960821
48.85744869007581,2.2858124441464076;"{""coordinates"": [2.285812444146408, 48.85744869007581], ""type"": ""Point""}";Passy;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.85744869007581;2.285812444146408
48.842871275006345,2.3124475130659863;"{""coordinates"": [2.312447513065986, 48.842871275006345], ""type"": ""Point""}";Pasteur;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.842871275006345;2.3124475130659863
48.86312321464208,2.3858824493261475;"{""coordinates"": [2.385882449326147, 48.86312321464208], ""type"": ""Point""}";Père Lachaise;METRO 3;3;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.86312321464208;2.3858824493261475
48.87694984811022,2.3929839648173936;"{""coordinates"": [2.392983964817394, 48.87694984811022], ""type"": ""Point""}";Place des Fêtes;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;48.87694984811022;2.3929839648173936
48.83143363013256,2.355643643033711;"{""coordinates"": [2.355643643033711, 48.83143363013256], ""type"": ""Point""}";Place d'Italie;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.83143363013256;2.355643643033711
48.876047496005405,2.337495844533765;"{""coordinates"": [2.337495844533765, 48.876047496005405], ""type"": ""Point""}";Notre-Dame-de-Lorette;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.876047496005405;2.337495844533765
48.87130850300574,2.331493987087091;"{""coordinates"": [2.331493987087091, 48.87130850300574], ""type"": ""Point""}";Opéra;METRO 3;3;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.87130850300574;2.331493987087091
48.853772788014886,2.4118948370564355;"{""coordinates"": [2.411894837056435, 48.853772788014886], ""type"": ""Point""}";Porte de Montreuil;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.853772788014886;2.4118948370564355
48.869628863778516,2.354468813108209;"{""coordinates"": [2.354468813108209, 48.869628863778516], ""type"": ""Point""}";Strasbourg-Saint-Denis;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.86962886377852;2.354468813108209
48.85162059096899,2.3615249655078383;"{""coordinates"": [2.361524965507838, 48.85162059096899], ""type"": ""Point""}";Sully-Morland;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.85162059096899;2.3615249655078383
48.87547445667917,2.398867596625601;"{""coordinates"": [2.398867596625601, 48.87547445667917], ""type"": ""Point""}";Télégraphe;METRO 11;11;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;48.87547445667917;2.398867596625601
48.83796121443632,2.2571222298326203;"{""coordinates"": [2.25712222983262, 48.83796121443632], ""type"": ""Point""}";Porte de Saint-Cloud;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.83796121443632;2.2571222298326203
